X,CH1,CH2,
Second,Volt,Volt,
5.4860000e-02,-4.60000e+00,2.40000e-02,
5.4879997e-02,-4.60000e+00,2.40000e-02,
5.4899998e-02,-4.60000e+00,2.40000e-02,
5.4919999e-02,-4.60000e+00,2.40000e-02,
5.4940000e-02,-4.60000e+00,2.40000e-02,
5.4959998e-02,-4.60000e+00,2.40000e-02,
5.4979999e-02,-4.60000e+00,1.60000e-02,
5.5000000e-02,-4.60000e+00,2.40000e-02,
5.5019997e-02,-4.60000e+00,1.60000e-02,
5.5039998e-02,-4.60000e+00,8.00000e-03,
5.5059999e-02,-4.60000e+00,8.00000e-03,
5.5080000e-02,-4.60000e+00,0.00000e+00,
5.5099998e-02,-4.60000e+00,-8.00000e-03,
5.5119999e-02,-4.60000e+00,-8.00000e-03,
5.5140000e-02,-4.60000e+00,0.00000e+00,
5.5159997e-02,-4.60000e+00,0.00000e+00,
5.5179998e-02,-4.60000e+00,8.00000e-03,
5.5199999e-02,-4.60000e+00,1.60000e-02,
5.5220000e-02,-4.60000e+00,8.00000e-03,
5.5239998e-02,-4.60000e+00,1.60000e-02,
5.5259999e-02,-4.60000e+00,1.60000e-02,
5.5280000e-02,-4.60000e+00,2.40000e-02,
5.5299997e-02,-4.60000e+00,2.40000e-02,
5.5319998e-02,-4.60000e+00,2.40000e-02,
5.5339999e-02,-4.60000e+00,2.40000e-02,
5.5359997e-02,-4.60000e+00,1.60000e-02,
5.5379998e-02,-4.60000e+00,2.40000e-02,
5.5399999e-02,-4.60000e+00,2.40000e-02,
5.5420000e-02,-4.60000e+00,2.40000e-02,
5.5439997e-02,-4.60000e+00,2.40000e-02,
5.5459999e-02,-4.60000e+00,2.40000e-02,
5.5480000e-02,-4.60000e+00,2.40000e-02,
5.5499997e-02,-4.60000e+00,2.40000e-02,
5.5519998e-02,-4.60000e+00,2.40000e-02,
5.5539999e-02,-4.60000e+00,2.40000e-02,
5.5560000e-02,-4.60000e+00,2.40000e-02,
5.5579998e-02,-4.60000e+00,1.60000e-02,
5.5599999e-02,-4.60000e+00,2.40000e-02,
5.5620000e-02,-4.60000e+00,1.60000e-02,
5.5639997e-02,-4.60000e+00,1.60000e-02,
5.5659998e-02,-4.60000e+00,8.00000e-03,
5.5679999e-02,-4.60000e+00,8.00000e-03,
5.5700000e-02,-4.60000e+00,0.00000e+00,
5.5719998e-02,-4.60000e+00,-8.00000e-03,
5.5739999e-02,-4.60000e+00,-8.00000e-03,
5.5760000e-02,-4.60000e+00,0.00000e+00,
5.5779997e-02,-4.60000e+00,8.00000e-03,
5.5799998e-02,-4.60000e+00,1.60000e-02,
5.5819999e-02,-4.60000e+00,1.60000e-02,
5.5839997e-02,-4.60000e+00,1.60000e-02,
5.5859998e-02,-4.60000e+00,1.60000e-02,
5.5879999e-02,-4.60000e+00,2.40000e-02,
5.5900000e-02,-4.60000e+00,2.40000e-02,
5.5919997e-02,-4.60000e+00,2.40000e-02,
5.5939998e-02,-4.60000e+00,2.40000e-02,
5.5960000e-02,-4.60000e+00,2.40000e-02,
5.5979997e-02,-4.60000e+00,2.40000e-02,
5.5999998e-02,-4.60000e+00,2.40000e-02,
5.6019999e-02,-4.60000e+00,2.40000e-02,
5.6040000e-02,-4.60000e+00,2.40000e-02,
5.6059998e-02,-4.60000e+00,2.40000e-02,
5.6079999e-02,-4.60000e+00,2.40000e-02,
5.6100000e-02,-4.60000e+00,2.40000e-02,
5.6119997e-02,-4.60000e+00,2.40000e-02,
5.6139998e-02,-4.60000e+00,2.40000e-02,
5.6159999e-02,-4.60000e+00,2.40000e-02,
5.6180000e-02,-4.60000e+00,1.60000e-02,
5.6199998e-02,-4.60000e+00,1.60000e-02,
5.6219999e-02,-4.60000e+00,1.60000e-02,
5.6240000e-02,-4.60000e+00,1.60000e-02,
5.6259997e-02,-4.60000e+00,1.60000e-02,
5.6279998e-02,-4.60000e+00,1.60000e-02,
5.6299999e-02,-4.60000e+00,8.00000e-03,
5.6320000e-02,-4.60000e+00,0.00000e+00,
5.6339998e-02,-4.60000e+00,8.00000e-03,
5.6359999e-02,-4.60000e+00,0.00000e+00,
5.6380000e-02,-4.60000e+00,0.00000e+00,
5.6399997e-02,-4.60000e+00,-8.00000e-03,
5.6419998e-02,-4.60000e+00,-8.00000e-03,
5.6439999e-02,-4.60000e+00,0.00000e+00,
5.6459997e-02,-4.60000e+00,0.00000e+00,
5.6479998e-02,-4.60000e+00,0.00000e+00,
5.6499999e-02,-4.60000e+00,0.00000e+00,
5.6520000e-02,-4.60000e+00,0.00000e+00,
5.6539997e-02,-4.60000e+00,0.00000e+00,
5.6559999e-02,-4.60000e+00,0.00000e+00,
5.6580000e-02,-4.60000e+00,8.00000e-03,
5.6599997e-02,-4.60000e+00,0.00000e+00,
5.6619998e-02,-4.60000e+00,0.00000e+00,
5.6639999e-02,-4.60000e+00,0.00000e+00,
5.6660000e-02,-4.60000e+00,0.00000e+00,
5.6679998e-02,-4.60000e+00,0.00000e+00,
5.6699999e-02,-4.60000e+00,0.00000e+00,
5.6720000e-02,-4.60000e+00,0.00000e+00,
5.6739997e-02,-4.60000e+00,0.00000e+00,
5.6759998e-02,-4.60000e+00,-8.00000e-03,
5.6779999e-02,-4.60000e+00,0.00000e+00,
5.6800000e-02,-4.60000e+00,0.00000e+00,
5.6819998e-02,-4.60000e+00,-8.00000e-03,
5.6839999e-02,-4.60000e+00,0.00000e+00,
5.6860000e-02,-4.60000e+00,-8.00000e-03,
5.6879997e-02,-4.60000e+00,0.00000e+00,
5.6899998e-02,-4.60000e+00,0.00000e+00,
5.6919999e-02,-4.60000e+00,0.00000e+00,
5.6939997e-02,-4.60000e+00,0.00000e+00,
5.6959998e-02,-4.60000e+00,0.00000e+00,
5.6979999e-02,-4.60000e+00,0.00000e+00,
5.7000000e-02,-4.60000e+00,0.00000e+00,
5.7019997e-02,-4.60000e+00,8.00000e-03,
5.7039998e-02,-4.60000e+00,0.00000e+00,
5.7060000e-02,-4.60000e+00,0.00000e+00,
5.7079997e-02,-4.60000e+00,1.60000e-02,
5.7099998e-02,-4.60000e+00,8.00000e-03,
5.7119999e-02,-4.60000e+00,1.60000e-02,
5.7140000e-02,-4.60000e+00,8.00000e-03,
5.7159998e-02,-4.60000e+00,1.60000e-02,
5.7179999e-02,-4.60000e+00,8.00000e-03,
5.7200000e-02,-4.60000e+00,1.60000e-02,
5.7219997e-02,-4.60000e+00,1.60000e-02,
5.7239998e-02,-4.60000e+00,1.60000e-02,
5.7259999e-02,-4.60000e+00,1.60000e-02,
5.7280000e-02,-4.60000e+00,1.60000e-02,
5.7299998e-02,-4.60000e+00,1.60000e-02,
5.7319999e-02,-4.60000e+00,1.60000e-02,
5.7340000e-02,-4.60000e+00,1.60000e-02,
5.7359997e-02,-4.60000e+00,8.00000e-03,
5.7379998e-02,-4.60000e+00,8.00000e-03,
5.7399999e-02,-4.60000e+00,1.60000e-02,
5.7419997e-02,-4.60000e+00,8.00000e-03,
5.7439998e-02,-4.60000e+00,8.00000e-03,
5.7459999e-02,-4.60000e+00,8.00000e-03,
5.7480000e-02,-4.60000e+00,8.00000e-03,
5.7499997e-02,-4.60000e+00,0.00000e+00,
5.7519998e-02,-4.60000e+00,0.00000e+00,
5.7539999e-02,-4.60000e+00,0.00000e+00,
5.7559997e-02,-4.60000e+00,0.00000e+00,
5.7579998e-02,-4.60000e+00,-8.00000e-03,
5.7599999e-02,-4.60000e+00,-8.00000e-03,
5.7620000e-02,-4.60000e+00,-8.00000e-03,
5.7639997e-02,-4.60000e+00,-8.00000e-03,
5.7659999e-02,-4.60000e+00,-8.00000e-03,
5.7680000e-02,-4.60000e+00,-8.00000e-03,
5.7699997e-02,-4.60000e+00,0.00000e+00,
5.7719998e-02,-4.60000e+00,-8.00000e-03,
5.7739999e-02,-4.60000e+00,0.00000e+00,
5.7760000e-02,-4.60000e+00,-8.00000e-03,
5.7779998e-02,-4.60000e+00,-8.00000e-03,
5.7799999e-02,-4.60000e+00,-8.00000e-03,
5.7820000e-02,-4.60000e+00,-8.00000e-03,
5.7839997e-02,-4.60000e+00,0.00000e+00,
5.7859998e-02,-4.60000e+00,0.00000e+00,
5.7879999e-02,-4.60000e+00,0.00000e+00,
5.7900000e-02,-4.60000e+00,0.00000e+00,
5.7919998e-02,-4.60000e+00,0.00000e+00,
5.7939999e-02,-4.60000e+00,0.00000e+00,
5.7960000e-02,-4.60000e+00,0.00000e+00,
5.7979997e-02,-4.60000e+00,0.00000e+00,
5.7999998e-02,-4.60000e+00,0.00000e+00,
5.8019999e-02,-4.60000e+00,0.00000e+00,
5.8039997e-02,-4.60000e+00,-8.00000e-03,
5.8059998e-02,-4.60000e+00,0.00000e+00,
5.8079999e-02,-4.60000e+00,-8.00000e-03,
5.8100000e-02,-4.60000e+00,-8.00000e-03,
5.8119997e-02,-4.60000e+00,-8.00000e-03,
5.8139998e-02,-4.60000e+00,0.00000e+00,
5.8160000e-02,-4.60000e+00,-8.00000e-03,
5.8179997e-02,-4.60000e+00,8.00000e-03,
5.8199998e-02,-4.60000e+00,8.00000e-03,
5.8219999e-02,-4.60000e+00,1.60000e-02,
5.8240000e-02,-4.60000e+00,1.60000e-02,
5.8259998e-02,-4.60000e+00,8.00000e-03,
5.8279999e-02,-4.60000e+00,1.60000e-02,
5.8300000e-02,-4.60000e+00,1.60000e-02,
5.8319997e-02,-4.60000e+00,1.60000e-02,
5.8339998e-02,-4.60000e+00,1.60000e-02,
5.8359999e-02,-4.60000e+00,2.40000e-02,
5.8380000e-02,-4.60000e+00,1.60000e-02,
5.8399998e-02,-4.60000e+00,1.60000e-02,
5.8419999e-02,-4.60000e+00,2.40000e-02,
5.8440000e-02,-4.60000e+00,1.60000e-02,
5.8459997e-02,-4.60000e+00,1.60000e-02,
5.8479998e-02,-4.60000e+00,1.60000e-02,
5.8499999e-02,-4.60000e+00,2.40000e-02,
5.8519997e-02,-4.60000e+00,1.60000e-02,
5.8539998e-02,-4.60000e+00,1.60000e-02,
5.8559999e-02,-4.60000e+00,1.60000e-02,
5.8580000e-02,-4.60000e+00,1.60000e-02,
5.8599997e-02,-4.60000e+00,1.60000e-02,
5.8619998e-02,-4.60000e+00,8.00000e-03,
5.8639999e-02,-4.60000e+00,1.60000e-02,
5.8659997e-02,-4.60000e+00,8.00000e-03,
5.8679998e-02,-4.60000e+00,8.00000e-03,
5.8699999e-02,-4.60000e+00,8.00000e-03,
5.8720000e-02,-4.60000e+00,0.00000e+00,
5.8739997e-02,-4.60000e+00,0.00000e+00,
5.8759999e-02,-4.60000e+00,0.00000e+00,
5.8780000e-02,-4.60000e+00,0.00000e+00,
5.8799997e-02,-4.60000e+00,-8.00000e-03,
5.8819998e-02,-4.60000e+00,-8.00000e-03,
5.8839999e-02,-4.60000e+00,-8.00000e-03,
5.8860000e-02,-4.60000e+00,0.00000e+00,
5.8879998e-02,-4.60000e+00,0.00000e+00,
5.8899999e-02,-4.60000e+00,0.00000e+00,
5.8920000e-02,-4.60000e+00,8.00000e-03,
5.8939997e-02,-4.60000e+00,0.00000e+00,
5.8959998e-02,-4.60000e+00,8.00000e-03,
5.8979999e-02,-4.60000e+00,8.00000e-03,
5.9000000e-02,-4.60000e+00,1.60000e-02,
5.9019998e-02,-4.60000e+00,1.60000e-02,
5.9039999e-02,-4.60000e+00,1.60000e-02,
5.9060000e-02,-4.60000e+00,2.40000e-02,
5.9079997e-02,-4.60000e+00,8.00000e-03,
5.9099998e-02,-4.60000e+00,-4.00000e-02,
5.9119999e-02,-4.60000e+00,-1.60000e-02,
5.9139997e-02,-4.60000e+00,4.00000e-02,
5.9159998e-02,-4.60000e+00,0.00000e+00,
5.9179999e-02,-4.60000e+00,-1.44000e-01,
5.9200000e-02,-4.60000e+00,-1.36000e-01,
5.9219997e-02,-4.60000e+00,1.20000e-01,
5.9239998e-02,-4.60000e+00,3.20000e-02,
5.9260000e-02,-4.60000e+00,-2.40000e-02,
5.9279997e-02,-4.60000e+00,4.00000e-02,
5.9299998e-02,-4.60000e+00,1.60000e-02,
5.9319999e-02,-4.60000e+00,8.00000e-03,
5.9340000e-02,-4.60000e+00,2.40000e-02,
5.9359998e-02,-4.60000e+00,1.60000e-02,
5.9379999e-02,-4.60000e+00,0.00000e+00,
5.9400000e-02,-4.60000e+00,1.60000e-02,
5.9419997e-02,-4.60000e+00,3.20000e-02,
5.9439998e-02,-4.60000e+00,1.60000e-02,
5.9459999e-02,-4.60000e+00,0.00000e+00,
5.9480000e-02,-4.60000e+00,2.40000e-02,
5.9499998e-02,-4.60000e+00,2.40000e-02,
5.9519999e-02,-4.60000e+00,1.60000e-02,
5.9540000e-02,-4.60000e+00,2.40000e-02,
5.9559997e-02,-4.60000e+00,-8.00000e-03,
5.9579998e-02,-4.60000e+00,-2.64000e-01,
5.9599999e-02,-4.60000e+00,-1.92000e-01,
5.9619997e-02,-4.60000e+00,2.00000e-01,
5.9639998e-02,-4.60000e+00,0.00000e+00,
5.9659999e-02,-4.60000e+00,-6.40000e-02,
5.9680000e-02,-4.60000e+00,4.80000e-02,
5.9699997e-02,-4.60000e+00,3.20000e-02,
5.9719998e-02,-4.60000e+00,0.00000e+00,
5.9739999e-02,-4.60000e+00,2.40000e-02,
5.9759997e-02,-4.60000e+00,2.40000e-02,
5.9779998e-02,-4.60000e+00,-1.60000e-02,
5.9799999e-02,-4.60000e+00,-2.48000e-01,
5.9820000e-02,-4.60000e+00,-3.44000e-01,
5.9839997e-02,-4.60000e+00,1.68000e-01,
5.9859999e-02,-4.60000e+00,1.04000e-01,
5.9880000e-02,-4.60000e+00,-8.80000e-02,
5.9899997e-02,-4.60000e+00,4.00000e-02,
5.9919998e-02,-4.60000e+00,4.80000e-02,
5.9939999e-02,-4.60000e+00,-1.60000e-02,
5.9960000e-02,-4.60000e+00,8.00000e-03,
5.9979998e-02,-4.60000e+00,2.40000e-02,
5.9999999e-02,-4.60000e+00,-1.60000e-02,
6.0020000e-02,-4.60000e+00,-2.40000e-01,
6.0039997e-02,-4.60000e+00,-4.40000e-01,
6.0059998e-02,-4.60000e+00,-3.12000e-01,
6.0079999e-02,-4.60000e+00,3.20000e-01,
6.0099997e-02,-4.60000e+00,-1.60000e-02,
6.0119998e-02,-4.60000e+00,-1.12000e-01,
6.0139999e-02,-4.60000e+00,8.00000e-02,
6.0160000e-02,-4.60000e+00,3.20000e-02,
6.0179997e-02,-4.60000e+00,-1.60000e-02,
6.0199998e-02,-4.60000e+00,3.20000e-02,
6.0219999e-02,-4.60000e+00,2.40000e-02,
6.0239997e-02,-4.60000e+00,8.00000e-03,
6.0259998e-02,-4.60000e+00,8.00000e-03,
6.0279999e-02,-4.60000e+00,8.00000e-03,
6.0300000e-02,-4.60000e+00,0.00000e+00,
6.0319997e-02,-4.60000e+00,8.00000e-03,
6.0339998e-02,-4.60000e+00,0.00000e+00,
6.0360000e-02,-4.60000e+00,0.00000e+00,
6.0379997e-02,-4.60000e+00,0.00000e+00,
6.0399998e-02,-4.60000e+00,1.60000e-02,
6.0419999e-02,-4.60000e+00,1.60000e-02,
6.0440000e-02,-4.60000e+00,1.60000e-02,
6.0459998e-02,-4.60000e+00,8.00000e-03,
6.0479999e-02,-4.60000e+00,0.00000e+00,
6.0500000e-02,-4.60000e+00,-2.40000e-02,
6.0519997e-02,-4.60000e+00,-4.80000e-02,
6.0539998e-02,-4.60000e+00,-8.00000e-02,
6.0559999e-02,-4.60000e+00,-2.16000e-01,
6.0580000e-02,-4.60000e+00,-3.28000e-01,
6.0599998e-02,-4.60000e+00,-8.80000e-02,
6.0619999e-02,-4.60000e+00,1.04000e-01,
6.0640000e-02,-4.60000e+00,-1.60000e-02,
6.0659997e-02,-4.60000e+00,-1.60000e-02,
6.0679998e-02,-4.60000e+00,2.40000e-02,
6.0699999e-02,-4.60000e+00,-1.60000e-02,
6.0719997e-02,-4.60000e+00,-5.60000e-02,
6.0739998e-02,-4.60000e+00,-6.40000e-02,
6.0759999e-02,-4.60000e+00,-7.20000e-02,
6.0780000e-02,-4.60000e+00,-1.52000e-01,
6.0799997e-02,-4.60000e+00,-3.12000e-01,
6.0819998e-02,-4.60000e+00,-3.28000e-01,
6.0839999e-02,-4.60000e+00,-1.28000e-01,
6.0859997e-02,-4.60000e+00,-8.00000e-02,
6.0879998e-02,-4.60000e+00,-2.48000e-01,
6.0899999e-02,-4.60000e+00,-4.00000e-01,
6.0920000e-02,-4.60000e+00,-4.16000e-01,
6.0939997e-02,-4.60000e+00,-3.92000e-01,
6.0959999e-02,-4.60000e+00,-4.16000e-01,
6.0980000e-02,-4.60000e+00,-4.08000e-01,
6.0999997e-02,-4.60000e+00,-2.24000e-01,
6.1019998e-02,-4.60000e+00,1.84000e-01,
6.1039999e-02,-4.60000e+00,-1.60000e-02,
6.1060000e-02,-4.60000e+00,-5.60000e-02,
6.1079998e-02,-4.60000e+00,4.80000e-02,
6.1099999e-02,-4.60000e+00,0.00000e+00,
6.1120000e-02,-4.60000e+00,-2.40000e-02,
6.1139997e-02,-4.60000e+00,-8.00000e-03,
6.1159998e-02,-4.60000e+00,-1.60000e-02,
6.1179999e-02,-4.60000e+00,-1.60000e-02,
6.1199997e-02,-4.60000e+00,0.00000e+00,
6.1219998e-02,-4.60000e+00,8.00000e-03,
6.1239999e-02,-4.60000e+00,8.00000e-03,
6.1260000e-02,-4.60000e+00,2.40000e-02,
6.1279997e-02,-4.60000e+00,1.60000e-02,
6.1299998e-02,-4.60000e+00,2.40000e-02,
6.1319999e-02,-4.60000e+00,2.40000e-02,
6.1339997e-02,-4.60000e+00,1.60000e-02,
6.1359998e-02,-4.60000e+00,2.40000e-02,
6.1379999e-02,-4.60000e+00,2.40000e-02,
6.1400000e-02,-4.60000e+00,1.60000e-02,
6.1419997e-02,-4.60000e+00,1.60000e-02,
6.1439998e-02,-4.60000e+00,1.60000e-02,
6.1460000e-02,-4.60000e+00,2.40000e-02,
6.1479997e-02,-4.60000e+00,1.60000e-02,
6.1499998e-02,-4.60000e+00,1.60000e-02,
6.1519999e-02,-4.60000e+00,2.40000e-02,
6.1540000e-02,-4.60000e+00,2.40000e-02,
6.1559997e-02,-4.60000e+00,2.40000e-02,
6.1579999e-02,-4.60000e+00,1.60000e-02,
6.1600000e-02,-4.60000e+00,1.60000e-02,
6.1619997e-02,-4.60000e+00,1.60000e-02,
6.1639998e-02,-4.60000e+00,2.40000e-02,
6.1659999e-02,-4.60000e+00,1.60000e-02,
6.1680000e-02,-4.60000e+00,8.00000e-03,
6.1699998e-02,-4.60000e+00,1.60000e-02,
6.1719999e-02,-4.60000e+00,8.00000e-03,
6.1740000e-02,-4.60000e+00,8.00000e-03,
6.1759997e-02,-4.60000e+00,8.00000e-03,
6.1779998e-02,-4.60000e+00,8.00000e-03,
6.1799999e-02,-4.60000e+00,1.60000e-02,
6.1819997e-02,-4.60000e+00,2.40000e-02,
6.1839998e-02,-4.60000e+00,1.60000e-02,
6.1859999e-02,-4.60000e+00,2.40000e-02,
6.1880000e-02,-4.60000e+00,1.60000e-02,
6.1899997e-02,-4.60000e+00,2.40000e-02,
6.1919998e-02,-4.60000e+00,1.60000e-02,
6.1939999e-02,-4.60000e+00,1.60000e-02,
6.1959997e-02,-4.60000e+00,1.60000e-02,
6.1979998e-02,-4.60000e+00,1.60000e-02,
6.1999999e-02,-4.60000e+00,2.40000e-02,
6.2020000e-02,-4.60000e+00,2.40000e-02,
6.2039997e-02,-4.60000e+00,2.40000e-02,
6.2059999e-02,-4.60000e+00,2.40000e-02,
6.2080000e-02,-4.60000e+00,2.40000e-02,
6.2099997e-02,-4.60000e+00,2.40000e-02,
6.2119998e-02,-4.60000e+00,2.40000e-02,
6.2139999e-02,-4.60000e+00,2.40000e-02,
6.2160000e-02,-4.60000e+00,2.40000e-02,
6.2179998e-02,-4.60000e+00,2.40000e-02,
6.2199999e-02,-4.60000e+00,2.40000e-02,
6.2220000e-02,-4.60000e+00,2.40000e-02,
6.2239997e-02,-4.60000e+00,2.40000e-02,
6.2259998e-02,-4.60000e+00,2.40000e-02,
6.2279999e-02,-4.60000e+00,2.40000e-02,
6.2299997e-02,-4.60000e+00,2.40000e-02,
6.2319998e-02,-4.60000e+00,2.40000e-02,
6.2339999e-02,-4.60000e+00,1.60000e-02,
6.2360000e-02,-4.60000e+00,1.60000e-02,
6.2379997e-02,-4.60000e+00,1.60000e-02,
6.2399998e-02,-4.60000e+00,8.00000e-03,
6.2419999e-02,-4.60000e+00,1.60000e-02,
6.2439997e-02,-4.60000e+00,1.60000e-02,
6.2459998e-02,-4.56000e+00,0.00000e+00,
6.2479999e-02,-4.52000e+00,-8.00000e-03,
6.2500000e-02,-4.48000e+00,-8.00000e-03,
6.2519997e-02,-4.52000e+00,-1.60000e-02,
6.2539995e-02,-4.44000e+00,-8.00000e-03,
6.2560000e-02,-4.44000e+00,-8.00000e-03,
6.2579997e-02,-4.40000e+00,-8.00000e-03,
6.2600002e-02,-4.36000e+00,-1.60000e-02,
6.2619999e-02,-4.32000e+00,-8.00000e-03,
6.2639996e-02,-4.32000e+00,8.00000e-03,
6.2660001e-02,-4.32000e+00,1.60000e-02,
6.2679999e-02,-4.28000e+00,8.00000e-03,
6.2699996e-02,-4.24000e+00,8.00000e-03,
6.2720001e-02,-4.20000e+00,8.00000e-03,
6.2739998e-02,-4.20000e+00,0.00000e+00,
6.2759995e-02,-4.20000e+00,-8.00000e-03,
6.2780000e-02,-4.12000e+00,-1.60000e-02,
6.2799998e-02,-4.12000e+00,-1.60000e-02,
6.2819995e-02,-4.08000e+00,-8.00000e-03,
6.2840000e-02,-4.04000e+00,0.00000e+00,
6.2859997e-02,-4.04000e+00,-8.00000e-03,
6.2880002e-02,-4.00000e+00,-8.00000e-03,
6.2899999e-02,-3.96000e+00,-8.00000e-03,
6.2919997e-02,-3.92000e+00,0.00000e+00,
6.2940001e-02,-3.88000e+00,8.00000e-03,
6.2959999e-02,-3.88000e+00,1.60000e-02,
6.2979996e-02,-3.88000e+00,2.40000e-02,
6.3000001e-02,-3.80000e+00,2.40000e-02,
6.3019998e-02,-3.80000e+00,2.40000e-02,
6.3039996e-02,-3.80000e+00,2.40000e-02,
6.3060001e-02,-3.72000e+00,2.40000e-02,
6.3079998e-02,-3.76000e+00,2.40000e-02,
6.3099995e-02,-3.68000e+00,2.40000e-02,
6.3120000e-02,-3.64000e+00,2.40000e-02,
6.3139997e-02,-3.64000e+00,2.40000e-02,
6.3159995e-02,-3.64000e+00,2.40000e-02,
6.3180000e-02,-3.56000e+00,2.40000e-02,
6.3199997e-02,-3.56000e+00,2.40000e-02,
6.3220002e-02,-3.52000e+00,2.40000e-02,
6.3239999e-02,-3.48000e+00,2.40000e-02,
6.3259996e-02,-3.48000e+00,2.40000e-02,
6.3280001e-02,-3.44000e+00,2.40000e-02,
6.3299999e-02,-3.44000e+00,2.40000e-02,
6.3319996e-02,-3.40000e+00,2.40000e-02,
6.3340001e-02,-3.40000e+00,2.40000e-02,
6.3359998e-02,-3.36000e+00,2.40000e-02,
6.3379996e-02,-3.32000e+00,2.40000e-02,
6.3400000e-02,-3.28000e+00,2.40000e-02,
6.3419998e-02,-3.24000e+00,2.40000e-02,
6.3439995e-02,-3.24000e+00,3.20000e-02,
6.3460000e-02,-3.16000e+00,1.60000e-02,
6.3479997e-02,-3.16000e+00,2.40000e-02,
6.3500002e-02,-3.16000e+00,2.40000e-02,
6.3519999e-02,-3.12000e+00,2.40000e-02,
6.3539997e-02,-3.12000e+00,1.60000e-02,
6.3560002e-02,-3.08000e+00,2.40000e-02,
6.3579999e-02,-3.08000e+00,2.40000e-02,
6.3599996e-02,-3.04000e+00,2.40000e-02,
6.3620001e-02,-3.00000e+00,2.40000e-02,
6.3639998e-02,-2.92000e+00,2.40000e-02,
6.3659996e-02,-2.92000e+00,2.40000e-02,
6.3680001e-02,-2.92000e+00,1.60000e-02,
6.3699998e-02,-2.88000e+00,2.40000e-02,
6.3719995e-02,-2.84000e+00,2.40000e-02,
6.3740000e-02,-2.84000e+00,1.60000e-02,
6.3759997e-02,-2.80000e+00,1.60000e-02,
6.3779995e-02,-2.76000e+00,8.00000e-03,
6.3800000e-02,-2.72000e+00,8.00000e-03,
6.3819997e-02,-2.68000e+00,8.00000e-03,
6.3840002e-02,-2.68000e+00,8.00000e-03,
6.3859999e-02,-2.68000e+00,8.00000e-03,
6.3879997e-02,-2.64000e+00,1.60000e-02,
6.3900001e-02,-2.60000e+00,8.00000e-03,
6.3919999e-02,-2.56000e+00,8.00000e-03,
6.3939996e-02,-2.56000e+00,8.00000e-03,
6.3960001e-02,-2.52000e+00,0.00000e+00,
6.3979998e-02,-2.52000e+00,0.00000e+00,
6.3999996e-02,-2.48000e+00,-8.00000e-03,
6.4020000e-02,-2.44000e+00,-1.60000e-02,
6.4039998e-02,-2.44000e+00,-1.60000e-02,
6.4059995e-02,-2.36000e+00,-2.40000e-02,
6.4080000e-02,-2.36000e+00,-2.40000e-02,
6.4099997e-02,-2.36000e+00,-1.60000e-02,
6.4120002e-02,-2.32000e+00,0.00000e+00,
6.4139999e-02,-2.28000e+00,0.00000e+00,
6.4159997e-02,-2.24000e+00,8.00000e-03,
6.4180002e-02,-2.24000e+00,8.00000e-03,
6.4199999e-02,-2.20000e+00,8.00000e-03,
6.4219996e-02,-2.20000e+00,8.00000e-03,
6.4240001e-02,-2.12000e+00,0.00000e+00,
6.4259999e-02,-2.12000e+00,0.00000e+00,
6.4279996e-02,-2.08000e+00,-8.00000e-03,
6.4300001e-02,-2.08000e+00,-1.60000e-02,
6.4319998e-02,-2.04000e+00,-2.40000e-02,
6.4339995e-02,-2.00000e+00,-2.40000e-02,
6.4360000e-02,-1.96000e+00,-2.40000e-02,
6.4379998e-02,-1.96000e+00,-1.60000e-02,
6.4399995e-02,-1.92000e+00,-1.60000e-02,
6.4420000e-02,-1.88000e+00,-1.60000e-02,
6.4439997e-02,-1.88000e+00,-1.60000e-02,
6.4460002e-02,-1.88000e+00,-2.40000e-02,
6.4479999e-02,-1.80000e+00,-4.80000e-02,
6.4499997e-02,-1.76000e+00,-1.28000e-01,
6.4520001e-02,-1.76000e+00,-2.96000e-01,
6.4539999e-02,-1.72000e+00,-3.84000e-01,
6.4559996e-02,-1.72000e+00,-3.28000e-01,
6.4580001e-02,-1.68000e+00,-1.12000e-01,
6.4599998e-02,-1.64000e+00,-1.20000e-01,
6.4619996e-02,-1.60000e+00,-1.28000e-01,
6.4640000e-02,-1.56000e+00,-1.04000e-01,
6.4659998e-02,-1.56000e+00,-1.20000e-01,
6.4679995e-02,-1.56000e+00,-1.28000e-01,
6.4700000e-02,-1.52000e+00,-9.60000e-02,
6.4719997e-02,-1.48000e+00,-5.60000e-02,
6.4739995e-02,-1.44000e+00,-1.60000e-02,
6.4760000e-02,-1.44000e+00,-8.00000e-03,
6.4779997e-02,-1.40000e+00,0.00000e+00,
6.4800002e-02,-1.40000e+00,1.60000e-02,
6.4819999e-02,-1.36000e+00,8.00000e-03,
6.4839996e-02,-1.32000e+00,1.60000e-02,
6.4860001e-02,-1.32000e+00,2.40000e-02,
6.4879999e-02,-1.24000e+00,1.60000e-02,
6.4899996e-02,-1.24000e+00,1.60000e-02,
6.4920001e-02,-1.24000e+00,1.60000e-02,
6.4939998e-02,-1.20000e+00,1.60000e-02,
6.4959995e-02,-1.16000e+00,1.60000e-02,
6.4980000e-02,-1.16000e+00,1.60000e-02,
6.4999998e-02,-1.08000e+00,1.60000e-02,
6.5019995e-02,-1.08000e+00,1.60000e-02,
6.5040000e-02,-1.08000e+00,2.40000e-02,
6.5059997e-02,-1.00000e+00,2.40000e-02,
6.5080002e-02,-1.00000e+00,2.40000e-02,
6.5099999e-02,-9.60000e-01,2.40000e-02,
